"FND_APP_DESCRIPTIVE_FLEXFIELD.DescriptiveFlexfieldCode","FND_APP_DESCRIPTIVE_FLEXFIELD.ApplicationId","ORA_FND_APP_DESCRIPTIVE_FLEXFIELD_CONTEXT.ContextCode","SegmentCode","SegmentIdentifier","ColumnName","Name","Description","Prompt","ShortPrompt","TerminologyHelpText","InFieldHelpText","SequenceNumber","EnabledFlag","DisplayType","DisplayWidth","DisplayHeight","CheckboxCheckedValue","CheckboxUncheckedValue","RequiredFlag","RangeType","DefaultType","DefaultValue","DefaultValueNumber","DefaultValueDate","DefaultValueTimestamp","DerivationValue","ReadOnlyFlag","BIEnabledFlag","BIEqualizationTag","IndexedFlag","MultirowUniqueKeyFlag","ShowValueDescription","CreationDate","CreatedBy","LastUpdateDate","LastUpdatedBy","LastUpdateLogin","ValueSetCode","UomClassCode"
"RA_INTERFACE_LINES","222","GLOBAL_PROCUREMENT","PO Line Number","","INTERFACE_LINE_ATTRIBUTE2","PO Line Number","","PO Line Number","PO Line Number","","","2","Y","TEXT_BOX","15","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.437","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.949","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","GLOBAL_PROCUREMENT","PO Number","","INTERFACE_LINE_ATTRIBUTE1","PO Number","","PO Number","PO Number","","","1","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.453","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.95","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","GLOBAL_PROCUREMENT","Purchasing Operating Unit","","INTERFACE_LINE_ATTRIBUTE4","Purchasing Operating Unit","","Purchasing Operating Unit","Purchasing Operating Unit","","","4","Y","TEXT_BOX","50","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.467","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.952","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","GLOBAL_PROCUREMENT","Receiving Inventory Org","","INTERFACE_LINE_ATTRIBUTE3","Receiving Inventory Org","","Receiving Inventory Org","Receiving Inventory Org","","","3","Y","TEXT_BOX","50","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.482","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.954","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","GLOBAL_PROCUREMENT","Receiving Operating Unit","","INTERFACE_LINE_ATTRIBUTE5","Receiving Operating Unit","","Receiving Operating Unit","Receiving Operating Unit","","","5","Y","TEXT_BOX","50","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.494","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.957","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","GLOBAL_PROCUREMENT","Reference","","INTERFACE_LINE_ATTRIBUTE7","Reference","","Reference","Reference","","","7","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.508","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.959","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","GSE_BUILD","Header_ID","","INTERFACE_LINE_ATTRIBUTE1","Header_ID","","Header_ID","Header_ID","","","10","Y","TEXT_BOX","30","","","","N","","","","","","","","N","N","","N","","N","2013/10/31 13:25:29.023","CUSTOMIZED_USER","2013/10/31 13:26:12.54","CUSTOMIZED_USER","EA070FCA706043B2E0436204548C3748","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","GSE_BUILD","Line_ID","","INTERFACE_LINE_ATTRIBUTE2","Line_ID","","Line_ID","Line_ID","","","20","Y","TEXT_BOX","30","","","","N","","","","","","","","N","N","","N","","N","2013/10/31 13:26:15.43","CUSTOMIZED_USER","2013/10/31 13:26:37.132","CUSTOMIZED_USER","EA070FCA706043B2E0436204548C3748","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","INTERCOMPANY","Create AP Invoice","","INTERFACE_LINE_ATTRIBUTE9","Create AP Invoice","","Create AP Invoice","Create Invoice","","","9","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.559","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.962","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","INTERCOMPANY","Order Line ID","","INTERFACE_LINE_ATTRIBUTE6","Order Line ID","","Order Line ID","Order Line ID","","","7","Y","HIDDEN","15","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.57","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.964","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","INTERCOMPANY","Order Line Number","","INTERFACE_LINE_ATTRIBUTE2","Order Line Number","","Order Line Number","Order Line Number","","","2","Y","TEXT_BOX","15","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.581","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.967","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","INTERCOMPANY","Order Number","","INTERFACE_LINE_ATTRIBUTE1","Order Number","","Order Number","Order Number","","","1","Y","TEXT_BOX","15","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.593","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.968","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","INTERCOMPANY","Order Org ID","","INTERFACE_LINE_ATTRIBUTE8","Order Org ID","","Organization ID","Order Org ID","","","8","Y","HIDDEN","30","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.606","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.969","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","INTERCOMPANY","Price Adjustment ID/Order ID","","INTERFACE_LINE_ATTRIBUTE10","Price Adjustment ID/Order ID","","Price Adjustment ID/Order ID","Price Adjustment ID/Order ID","","","10","Y","TEXT_BOX","15","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.618","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.971","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","INTERCOMPANY","Reference","","INTERFACE_LINE_ATTRIBUTE7","Reference","","Reference","Reference","","","3","Y","TEXT_BOX","15","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.632","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.972","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","INTERCOMPANY","Selling Operating Unit","","INTERFACE_LINE_ATTRIBUTE4","Selling Operating Unit","","Selling Operating Unit","Selling Operating Unit","","","5","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.649","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.973","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","INTERCOMPANY","Shipping Operating Unit","","INTERFACE_LINE_ATTRIBUTE5","Shipping Operating Unit","","Shipping Operating Unit","Shipping Operating Unit","","","6","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.666","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.975","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","INTERCOMPANY","Shipping Warehouse","","INTERFACE_LINE_ATTRIBUTE3","Shipping Warehouse","","Shipping Warehouse","Shipping Warehouse","","","4","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.683","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.976","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","INTERNAL_ALLOCATIONS","Provider_Intercompany_Org","providerIntercompanyOrg","INTERFACE_LINE_ATTRIBUTE5","Provider Intercompany Organization","","Provider Intercompany Organization","Provider Intercompany Organization","","","5","Y","TEXT_BOX","30","","","","N","","","","","","","","N","N","","","","","2023/05/17 09:08:07.391178","SEED_DATA_FROM_APPLICATION","2023/05/17 09:08:07.391178","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","INTERNAL_ALLOCATIONS","Receiver_Intercompany_Org","receiverIntercompanyOrg","INTERFACE_LINE_ATTRIBUTE6","Receiver Intercompany Organization","","Receiver Intercompany Organization","Receiver Intercompany Organization","","","6","Y","TEXT_BOX","30","","","","N","","","","","","","","N","N","","","","","2023/05/17 09:08:07.391178","SEED_DATA_FROM_APPLICATION","2023/05/17 09:08:07.391178","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","INTERNAL_ALLOCATIONS","batch_id","","INTERFACE_LINE_ATTRIBUTE1","batch_id","","batch_id","batch_id","","","1","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.747","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.978","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","INTERNAL_ALLOCATIONS","batch_number","","INTERFACE_LINE_ATTRIBUTE4","batch_number","","batch_number","batch_number","","","4","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.759","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.979","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","INTERNAL_ALLOCATIONS","line_id","","INTERFACE_LINE_ATTRIBUTE3","line_id","","line_id","line_id","","","3","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.775","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.981","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","INTERNAL_ALLOCATIONS","trx_id","","INTERFACE_LINE_ATTRIBUTE2","trx_id","","trx_id","trx_id","","","2","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:24.812","SEED_DATA_FROM_APPLICATION","2013/08/08 06:37:24.982","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Intercompany_Agreement","Amount Type","amountType","INTERFACE_LINE_ATTRIBUTE11","Amount Type","Field label that displays the amount type.","Amount Type","Amount Type","","","7","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","N","","N","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Intercompany_Agreement","From Intercompany Organization","fromIntercompanyOrganization","INTERFACE_LINE_ATTRIBUTE5","From Intercompany Organization","Field label that displays the Provider Intercompany Organization for this transaction.","From Intercompany Organization","From Intercompany Organization","","","4","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","N","","N","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Intercompany_Agreement","Intercompany Agreement ID","intercompanyAgreementId","INTERFACE_LINE_ATTRIBUTE8","Intercompany Agreement Identifier","Field label that displays the Intercompany agreement identifier.","Intercompany Agreement Identifier","Intercompany Agreement Identifier","","","12","Y","HIDDEN","","","","","Y","","","","","","","","N","N","","N","","N","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Intercompany_Agreement","Intercompany Agreement Number","intercompanyAgreementNumber","INTERFACE_LINE_ATTRIBUTE7","Intercompany Agreement Number","Field label that displays the Intercompany agreement number.","Intercompany Agreement Number","Intercompany Agreement Number","","","1","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","N","","N","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Intercompany_Agreement","Intercompany Transaction ID","intercompanyTransactionId","INTERFACE_LINE_ATTRIBUTE2","Intercompany Transaction Identifier","Field label that displays the Intercompany transaction identifier.","Intercompany Transaction Identifier","Intercompany Transaction Identifier","","","14","Y","HIDDEN","","","","","Y","","","","","","","","N","N","","N","","N","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Intercompany_Agreement","Intercompany Transaction Type","intercompanyTransactionType","INTERFACE_LINE_ATTRIBUTE10","Intercompany Transaction Type","Field label that displays the Intercompany transaction type.","Intercompany Transaction Type","Intercompany Transaction Type","","","6","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","N","","N","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Intercompany_Agreement","Intercompany Trx Line ID","intercompanyTrxLineId","INTERFACE_LINE_ATTRIBUTE3","Intercompany Transaction Line Identifier","Field label that displays the Intercompany transaction line identifier.","Intercompany Transaction Line Identifier","Intercompany Transaction Line Identifier","","","15","Y","HIDDEN","","","","","Y","","","","","","","","N","N","","N","","N","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Intercompany_Agreement","Intercompany Trx Number","intercompanyTrxNumber","INTERFACE_LINE_ATTRIBUTE9","Intercompany Transaction Number","Field label that displays the Intercompany transaction number.","Intercompany Transaction Number","Intercompany Transaction Number","","","3","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","N","","N","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Intercompany_Agreement","To Intercompany Organization","toIntercompanyOrganization","INTERFACE_LINE_ATTRIBUTE6","To Intercompany Organization","Field label that displays the Receiver Intercompany Organization for this transaction.","To Intercompany Organization","To Intercompany Organization","","","5","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","N","","N","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Intercompany_Agreement","Transfer Authorization ID","transferAuthorizationId","INTERFACE_LINE_ATTRIBUTE1","Transfer Authorization Identifier","Field label that displays the transfer authorization identifier.","Transfer Authorization Identifier","Transfer Authorization Identifier","","","13","Y","HIDDEN","","","","","Y","","","","","","","","N","N","","N","","N","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Intercompany_Agreement","Transfer Authorization Number","transferAuthorizationNumber","INTERFACE_LINE_ATTRIBUTE4","Transfer Authorization Number","Field label that displays the transfer authorization number.","Transfer Authorization Number","Transfer Authorization Number","","","2","Y","TEXT_BOX","30","","","","Y","","","","","","","","N","N","","N","","N","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","2023/10/27 10:20:48.84073","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Joint Venture Invoice","Account_Code_Combination_ID","accountCodeCombinationID","INTERFACE_LINE_ATTRIBUTE6","Account Code Combination ID","The code combination ID of the revenue account that's associated with the joint venture distribution.","Account Code Combination ID","Account Code Combination ID","","","60","Y","TEXT_BOX","","","","","N","","","","","","","","N","Y","","N","","N","2020/09/18 19:04:06.958102","SEED_DATA_FROM_APPLICATION","2020/09/18 19:04:06.958102","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Joint Venture Invoice","Cost Center Segment Value","costCenterSegmentValue","INTERFACE_LINE_ATTRIBUTE2","Primary Segment Value","Primary Segment Value for which GL distribution revenue entry will be created.","Primary Segment Value","Primary Segment Value","","","20","Y","TEXT_BOX","","","","","N","","","","","","","","N","Y","","N","","N","2020/06/24 03:04:19.589076","SEED_DATA_FROM_APPLICATION","2020/09/18 19:04:06.958102","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Joint Venture Invoice","Distribution Type","jointVentureDistributionType","INTERFACE_LINE_ATTRIBUTE4","Joint Venture Distribution Type","The type of joint venture distribution like Expense and Revenue.","Joint Venture Distribution Type","Joint Venture Distribution Type","","","40","Y","TEXT_BOX","","","","","N","","","","","","","","N","Y","","N","","N","2020/06/24 03:04:19.589076","SEED_DATA_FROM_APPLICATION","2020/09/18 19:04:06.958102","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Joint Venture Invoice","Expenditure_Item_Type_Name","expenditureItemTypeName","INTERFACE_LINE_ATTRIBUTE11","Future Use 5","This field is reserved for future use.","Future Use 5","Future Use 5","","","110","Y","TEXT_BOX","","","","","N","","","","","","","","N","Y","","N","","N","2020/09/18 19:04:06.958102","SEED_DATA_FROM_APPLICATION","2020/09/18 19:04:06.958102","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Joint Venture Invoice","Gross_Amount","grossAmount","INTERFACE_LINE_ATTRIBUTE7","Future Use 2","This field is reserved for future use.","Future Use 2","Future Use 2","","","70","Y","TEXT_BOX","","","","","N","","","","","","","","N","Y","","N","","N","2020/09/18 19:04:06.958102","SEED_DATA_FROM_APPLICATION","2020/09/18 19:04:06.958102","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Joint Venture Invoice","Invoicing Partner Name","invoicingPartnerName","INTERFACE_LINE_ATTRIBUTE3","Future Use 1","This field is reserved for future use.","Future Use 1","Future Use 1","","","30","Y","TEXT_BOX","","","","","N","","","","","","","","N","Y","","N","","N","2020/06/24 03:04:19.589076","SEED_DATA_FROM_APPLICATION","2020/09/18 19:04:06.958102","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Joint Venture Invoice","Invoicing_Partner_Ownership","invoicingPartnerOwnership","INTERFACE_LINE_ATTRIBUTE8","Future Use 3","This field is reserved for future use.","Future Use 3","Future Use 3","","","80","Y","TEXT_BOX","","","","","N","","","","","","","","N","N","","Y","","N","2020/09/18 19:04:06.958102","SEED_DATA_FROM_APPLICATION","2020/09/18 19:04:06.958102","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Joint Venture Invoice","Joint Venture Distribution ID","jointVentureDistributionId","INTERFACE_LINE_ATTRIBUTE5","Joint Venture Distribution ID","Joint venture distribution ID for which invoice line will be created.","Joint Venture Distribution ID","Joint Venture Distribution ID","","","50","Y","TEXT_BOX","","","","","N","","","","","","","","N","Y","","N","","N","2020/06/24 03:04:19.589076","SEED_DATA_FROM_APPLICATION","2020/09/18 19:04:06.958102","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Joint Venture Invoice","Joint Venture Name","jointVentureName","INTERFACE_LINE_ATTRIBUTE1","Joint Venture Name","Joint venture name for which invoice will be created.","Joint Venture Name","Joint Venture Name","","","10","Y","TEXT_BOX","","","","","N","","","","","","","","N","N","","Y","","N","2020/06/24 03:04:19.589076","SEED_DATA_FROM_APPLICATION","2020/09/18 19:04:06.958102","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
"RA_INTERFACE_LINES","222","Joint Venture Invoice","Project_Name","projectName","INTERFACE_LINE_ATTRIBUTE9","Project Number","The project number associated with the joint venture distribution.","Project Number","Project Number","","","90","Y","TEXT_BOX","","","","","N","","","","","","","","N","Y","","N","","N","2020/09/18 19:04:06.958102","SEED_DATA_FROM_APPLICATION","2020/09/18 19:04:06.958102","SEED_DATA_FROM_APPLICATION","-1","FND_FLEX_UPGRADE_FORMAT_ONLY_VARCHAR2_L30",""
